titleId,title,averageRating,numVotes,nconst,category,revenue,genres,primaryName
tt0120667,Fantastic 4,0.53030303,0.193209945,nm0262635,actor,0.379375502,Adventure,Chris Evans
tt0120667,Fantastic 4,0.53030303,0.193209945,nm0262635,actor,0.379375502,Fantasy,Chris Evans
tt0120667,The Fantastic Four,0.53030303,0.193209945,nm0262635,actor,0.379375502,Action,Chris Evans
tt0120667,The Fantastic Four,0.53030303,0.193209945,nm0262635,actor,0.379375502,Adventure,Chris Evans
tt0120667,The Fantastic Four,0.53030303,0.193209945,nm0262635,actor,0.379375502,Fantasy,Chris Evans
tt0120667,Fantastic Four,0.53030303,0.193209945,nm0262635,actor,0.379375502,Action,Chris Evans
tt0120667,Fantastic Four,0.53030303,0.193209945,nm0262635,actor,0.379375502,Adventure,Chris Evans
tt0120667,Fantastic Four,0.53030303,0.193209945,nm0262635,actor,0.379375502,Fantasy,Chris Evans
tt0120667,Fantastic 4,0.53030303,0.193209945,nm0004695,actress,0.379375502,Action,Jessica Alba
tt0120667,Fantastic 4,0.53030303,0.193209945,nm0004695,actress,0.379375502,Adventure,Jessica Alba
tt0120667,Fantastic 4,0.53030303,0.193209945,nm0004695,actress,0.379375502,Fantasy,Jessica Alba
tt0120667,The Fantastic Four,0.53030303,0.193209945,nm0004695,actress,0.379375502,Action,Jessica Alba
tt0120667,The Fantastic Four,0.53030303,0.193209945,nm0004695,actress,0.379375502,Adventure,Jessica Alba
tt0120667,The Fantastic Four,0.53030303,0.193209945,nm0004695,actress,0.379375502,Fantasy,Jessica Alba
tt0120667,Fantastic Four,0.53030303,0.193209945,nm0004695,actress,0.379375502,Action,Jessica Alba
tt0120667,Fantastic Four,0.53030303,0.193209945,nm0004695,actress,0.379375502,Adventure,Jessica Alba
tt0120667,Fantastic Four,0.53030303,0.193209945,nm0004695,actress,0.379375502,Fantasy,Jessica Alba
tt0120667,Fantastic 4,0.53030303,0.193209945,nm0004111,writer,0.379375502,Action,Mark Frost
tt0120667,Fantastic 4,0.53030303,0.193209945,nm0004111,writer,0.379375502,Adventure,Mark Frost
tt0120667,Fantastic 4,0.53030303,0.193209945,nm0004111,writer,0.379375502,Fantasy,Mark Frost
tt0120667,The Fantastic Four,0.53030303,0.193209945,nm0004111,writer,0.379375502,Action,Mark Frost
tt0120667,The Fantastic Four,0.53030303,0.193209945,nm0004111,writer,0.379375502,Adventure,Mark Frost
tt0120667,The Fantastic Four,0.53030303,0.193209945,nm0004111,writer,0.379375502,Fantasy,Mark Frost
tt0120667,Fantastic Four,0.53030303,0.193209945,nm0004111,writer,0.379375502,Action,Mark Frost
tt0120667,Fantastic Four,0.53030303,0.193209945,nm0004111,writer,0.379375502,Adventure,Mark Frost
tt0120667,Fantastic Four,0.53030303,0.193209945,nm0004111,writer,0.379375502,Fantasy,Mark Frost
tt0120667,Fantastic 4,0.53030303,0.193209945,nm0289833,writer,0.379375502,Action,Michael France
tt0120667,Fantastic 4,0.53030303,0.193209945,nm0289833,writer,0.379375502,Adventure,Michael France
tt0120667,Fantastic 4,0.53030303,0.193209945,nm0289833,writer,0.379375502,Fantasy,Michael France
tt0120667,The Fantastic Four,0.53030303,0.193209945,nm0289833,writer,0.379375502,Action,Michael France
tt0120667,The Fantastic Four,0.53030303,0.193209945,nm0289833,writer,0.379375502,Adventure,Michael France
tt0120667,The Fantastic Four,0.53030303,0.193209945,nm0289833,writer,0.379375502,Fantasy,Michael France
tt0120667,Fantastic Four,0.53030303,0.193209945,nm0289833,writer,0.379375502,Action,Michael France
tt0120667,Fantastic Four,0.53030303,0.193209945,nm0289833,writer,0.379375502,Adventure,Michael France
tt0120667,Fantastic Four,0.53030303,0.193209945,nm0289833,writer,0.379375502,Fantasy,Michael France
tt0120667,Fantastic 4,0.53030303,0.193209945,nm0498278,writer,0.379375502,Action,Stan Lee
tt0120667,Fantastic 4,0.53030303,0.193209945,nm0498278,writer,0.379375502,Adventure,Stan Lee
tt0120667,Fantastic 4,0.53030303,0.193209945,nm0498278,writer,0.379375502,Fantasy,Stan Lee
tt0120667,The Fantastic Four,0.53030303,0.193209945,nm0498278,writer,0.379375502,Action,Stan Lee
tt0120667,The Fantastic Four,0.53030303,0.193209945,nm0498278,writer,0.379375502,Adventure,Stan Lee
tt0120667,The Fantastic Four,0.53030303,0.193209945,nm0498278,writer,0.379375502,Fantasy,Stan Lee
tt0120667,Fantastic Four,0.53030303,0.193209945,nm0498278,writer,0.379375502,Action,Stan Lee
tt0120667,Fantastic Four,0.53030303,0.193209945,nm0498278,writer,0.379375502,Adventure,Stan Lee
tt0120667,Fantastic Four,0.53030303,0.193209945,nm0498278,writer,0.379375502,Fantasy,Stan Lee
tt0120667,Fantastic 4,0.53030303,0.193209945,nm0456158,writer,0.379375502,Action,Jack Kirby
tt0120667,Fantastic 4,0.53030303,0.193209945,nm0456158,writer,0.379375502,Adventure,Jack Kirby
tt0120667,Fantastic 4,0.53030303,0.193209945,nm0456158,writer,0.379375502,Fantasy,Jack Kirby
tt0120667,The Fantastic Four,0.53030303,0.193209945,nm0456158,writer,0.379375502,Action,Jack Kirby
tt0120667,The Fantastic Four,0.53030303,0.193209945,nm0456158,writer,0.379375502,Adventure,Jack Kirby
tt0120667,The Fantastic Four,0.53030303,0.193209945,nm0456158,writer,0.379375502,Fantasy,Jack Kirby
tt0120667,Fantastic Four,0.53030303,0.193209945,nm0456158,writer,0.379375502,Action,Jack Kirby
tt0120667,Fantastic Four,0.53030303,0.193209945,nm0456158,writer,0.379375502,Adventure,Jack Kirby
tt0120667,Fantastic Four,0.53030303,0.193209945,nm0456158,writer,0.379375502,Fantasy,Jack Kirby
tt0120679,Frida,0.787878788,0.046821892,nm0858482,writer,0.06460251,Biography,Anna Thomas
tt0120679,Frida,0.787878788,0.046821892,nm0858482,writer,0.06460251,Drama,Anna Thomas
tt0120679,Frida,0.787878788,0.046821892,nm0858482,writer,0.06460251,Romance,Anna Thomas
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0858482,writer,0.06460251,Biography,Anna Thomas
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0858482,writer,0.06460251,Drama,Anna Thomas
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0858482,writer,0.06460251,Romance,Anna Thomas
tt0120679,Frida,0.787878788,0.046821892,nm0000161,actress,0.06460251,Biography,Salma Hayek
tt0120679,Frida,0.787878788,0.046821892,nm0000161,actress,0.06460251,Drama,Salma Hayek
tt0120679,Frida,0.787878788,0.046821892,nm0000161,actress,0.06460251,Romance,Salma Hayek
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0000161,actress,0.06460251,Biography,Salma Hayek
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0000161,actress,0.06460251,Drama,Salma Hayek
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0000161,actress,0.06460251,Romance,Salma Hayek
tt0120679,Frida,0.787878788,0.046821892,nm0000547,actor,0.06460251,Biography,Alfred Molina
tt0120679,Frida,0.787878788,0.046821892,nm0000547,actor,0.06460251,Drama,Alfred Molina
tt0120679,Frida,0.787878788,0.046821892,nm0000547,actor,0.06460251,Romance,Alfred Molina
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0000547,actor,0.06460251,Biography,Alfred Molina
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0000547,actor,0.06460251,Drama,Alfred Molina
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0000547,actor,0.06460251,Romance,Alfred Molina
tt0120679,Frida,0.787878788,0.046821892,nm0001691,actor,0.06460251,Biography,Geoffrey Rush
tt0120679,Frida,0.787878788,0.046821892,nm0001691,actor,0.06460251,Drama,Geoffrey Rush
tt0120679,Frida,0.787878788,0.046821892,nm0001691,actor,0.06460251,Romance,Geoffrey Rush
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0001691,actor,0.06460251,Biography,Geoffrey Rush
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0001691,actor,0.06460251,Drama,Geoffrey Rush
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0001691,actor,0.06460251,Romance,Geoffrey Rush
tt0120679,Frida,0.787878788,0.046821892,nm0535502,actress,0.06460251,Biography,MÃ­a Maestro
tt0120679,Frida,0.787878788,0.046821892,nm0535502,actress,0.06460251,Drama,MÃ­a Maestro
tt0120679,Frida,0.787878788,0.046821892,nm0535502,actress,0.06460251,Romance,MÃ­a Maestro
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0535502,actress,0.06460251,Biography,MÃ­a Maestro
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0535502,actress,0.06460251,Drama,MÃ­a Maestro
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0535502,actress,0.06460251,Romance,MÃ­a Maestro
tt0120679,Frida,0.787878788,0.046821892,nm0853380,director,0.06460251,Biography,Julie Taymor
tt0120679,Frida,0.787878788,0.046821892,nm0853380,director,0.06460251,Drama,Julie Taymor
tt0120679,Frida,0.787878788,0.046821892,nm0853380,director,0.06460251,Romance,Julie Taymor
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0853380,director,0.06460251,Biography,Julie Taymor
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0853380,director,0.06460251,Drama,Julie Taymor
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0853380,director,0.06460251,Romance,Julie Taymor
tt0120679,Frida,0.787878788,0.046821892,nm0380419,writer,0.06460251,Biography,Hayden Herrera
tt0120679,Frida,0.787878788,0.046821892,nm0380419,writer,0.06460251,Drama,Hayden Herrera
tt0120679,Frida,0.787878788,0.046821892,nm0380419,writer,0.06460251,Romance,Hayden Herrera
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0380419,writer,0.06460251,Biography,Hayden Herrera
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0380419,writer,0.06460251,Drama,Hayden Herrera
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0380419,writer,0.06460251,Romance,Hayden Herrera
tt0120679,Frida,0.787878788,0.046821892,nm0797397,writer,0.06460251,Biography,Clancy Sigal
tt0120679,Frida,0.787878788,0.046821892,nm0797397,writer,0.06460251,Drama,Clancy Sigal
tt0120679,Frida,0.787878788,0.046821892,nm0797397,writer,0.06460251,Romance,Clancy Sigal
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0797397,writer,0.06460251,Biography,Clancy Sigal
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0797397,writer,0.06460251,Drama,Clancy Sigal
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0797397,writer,0.06460251,Romance,Clancy Sigal
tt0120679,Frida,0.787878788,0.046821892,nm0622695,writer,0.06460251,Biography,Gregory Nava
tt0120679,Frida,0.787878788,0.046821892,nm0622695,writer,0.06460251,Drama,Gregory Nava
tt0120679,Frida,0.787878788,0.046821892,nm0622695,writer,0.06460251,Romance,Gregory Nava
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0622695,writer,0.06460251,Biography,Gregory Nava
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0622695,writer,0.06460251,Drama,Gregory Nava
tt0120679,Frida Kahlo,0.787878788,0.046821892,nm0622695,writer,0.06460251,Romance,Gregory Nava
tt0120681,Jack,0.696969697,0.08926365,nm0947913,writer,0.085557796,Horror,Rafael Yglesias
tt0120681,Jack,0.696969697,0.08926365,nm0947913,writer,0.085557796,Mystery,Rafael Yglesias
tt0120681,Jack,0.696969697,0.08926365,nm0947913,writer,0.085557796,Thriller,Rafael Yglesias
tt0120681,From Hell,0.696969697,0.08926365,nm0947913,writer,0.085557796,Horror,Rafael Yglesias
tt0120681,From Hell,0.696969697,0.08926365,nm0947913,writer,0.085557796,Mystery,Rafael Yglesias
tt0120681,From Hell,0.696969697,0.08926365,nm0947913,writer,0.085557796,Thriller,Rafael Yglesias
tt0120681,Jack,0.696969697,0.08926365,nm0000136,actor,0.085557796,Horror,Johnny Depp
tt0120681,Jack,0.696969697,0.08926365,nm0000136,actor,0.085557796,Mystery,Johnny Depp
tt0120681,Jack,0.696969697,0.08926365,nm0000136,actor,0.085557796,Thriller,Johnny Depp
tt0120681,From Hell,0.696969697,0.08926365,nm0000136,actor,0.085557796,Horror,Johnny Depp
tt0120681,From Hell,0.696969697,0.08926365,nm0000136,actor,0.085557796,Mystery,Johnny Depp
tt0120681,From Hell,0.696969697,0.08926365,nm0000136,actor,0.085557796,Thriller,Johnny Depp
tt0121164,Corpse Bride,0.772727273,0.145235284,nm0000136,actor,0.134489173,Animation,Johnny Depp
tt0121164,Corpse Bride,0.772727273,0.145235284,nm0000136,actor,0.134489173,Drama,Johnny Depp
tt0121164,Corpse Bride,0.772727273,0.145235284,nm0000136,actor,0.134489173,Family,Johnny Depp
tt0121164,Tim Burton's Corpse Bride,0.772727273,0.145235284,nm0000136,actor,0.134489173,Animation,Johnny Depp
tt0121164,Tim Burton's Corpse Bride,0.772727273,0.145235284,nm0000136,actor,0.134489173,Drama,Johnny Depp
tt0121164,Tim Burton's Corpse Bride,0.772727273,0.145235284,nm0000136,actor,0.134489173,Family,Johnny Depp
tt0120681,Jack,0.696969697,0.08926365,nm0001287,actress,0.085557796,Horror,Heather Graham
tt0120681,Jack,0.696969697,0.08926365,nm0001287,actress,0.085557796,Mystery,Heather Graham
tt0120681,Jack,0.696969697,0.08926365,nm0001287,actress,0.085557796,Thriller,Heather Graham
tt0120681,From Hell,0.696969697,0.08926365,nm0001287,actress,0.085557796,Horror,Heather Graham
tt0120681,From Hell,0.696969697,0.08926365,nm0001287,actress,0.085557796,Mystery,Heather Graham
tt0120681,From Hell,0.696969697,0.08926365,nm0001287,actress,0.085557796,Thriller,Heather Graham
tt0120681,Jack,0.696969697,0.08926365,nm0000453,actor,0.085557796,Horror,Ian Holm
tt0120681,Jack,0.696969697,0.08926365,nm0000453,actor,0.085557796,Mystery,Ian Holm
tt0120681,Jack,0.696969697,0.08926365,nm0000453,actor,0.085557796,Thriller,Ian Holm
tt0120681,From Hell,0.696969697,0.08926365,nm0000453,actor,0.085557796,Horror,Ian Holm
tt0120681,From Hell,0.696969697,0.08926365,nm0000453,actor,0.085557796,Mystery,Ian Holm
tt0120681,From Hell,0.696969697,0.08926365,nm0000453,actor,0.085557796,Thriller,Ian Holm
tt0120681,Jack,0.696969697,0.08926365,nm0001059,actor,0.085557796,Horror,Robbie Coltrane
tt0120681,Jack,0.696969697,0.08926365,nm0001059,actor,0.085557796,Mystery,Robbie Coltrane
tt0120681,Jack,0.696969697,0.08926365,nm0001059,actor,0.085557796,Thriller,Robbie Coltrane
tt0120681,From Hell,0.696969697,0.08926365,nm0001059,actor,0.085557796,Horror,Robbie Coltrane
tt0120681,From Hell,0.696969697,0.08926365,nm0001059,actor,0.085557796,Mystery,Robbie Coltrane
tt0120681,From Hell,0.696969697,0.08926365,nm0001059,actor,0.085557796,Thriller,Robbie Coltrane
tt0120681,Jack,0.696969697,0.08926365,nm0400436,director,0.085557796,Horror,Albert Hughes
tt0120681,Jack,0.696969697,0.08926365,nm0400436,director,0.085557796,Mystery,Albert Hughes
tt0120681,Jack,0.696969697,0.08926365,nm0400436,director,0.085557796,Thriller,Albert Hughes
tt0120681,From Hell,0.696969697,0.08926365,nm0400436,director,0.085557796,Horror,Albert Hughes
tt0120681,From Hell,0.696969697,0.08926365,nm0400436,director,0.085557796,Mystery,Albert Hughes
tt0120681,From Hell,0.696969697,0.08926365,nm0400436,director,0.085557796,Thriller,Albert Hughes
tt0120681,Jack,0.696969697,0.08926365,nm0400441,director,0.085557796,Horror,Allen Hughes
tt0120681,Jack,0.696969697,0.08926365,nm0400441,director,0.085557796,Mystery,Allen Hughes
tt0120681,Jack,0.696969697,0.08926365,nm0400441,director,0.085557796,Thriller,Allen Hughes
